host,hour,request_count,unique_urls,avg_bytes,total_bytes,error_rate,status_404,status_500,status_200,post_rate,get_rate,url_diversity,bytes_per_req,error_to_ok_ratio,max_bytes,large_req_count,anomaly_score,is_anomaly,label
129.63.145.160,1995-07-17 18:00:00+00:00,77,70,13039.012987012988,1004004,0.0,0,0,75,0.0,1.0,0.9090909090909091,13039.012987012988,0.0,177415,6,-0.02763972447619789,-1,ANOMALY
sahp315.sandia.gov,1995-07-03 17:00:00+00:00,40,39,49645.875,1985835,0.0,0,0,39,0.0,1.0,0.975,49645.875,0.0,204859,13,-0.027619522910668493,-1,ANOMALY
128.250.245.53,1995-07-01 14:00:00+00:00,19,19,116166.42105263157,2207162,0.0,0,0,16,0.0,1.0,1.0,116166.42105263157,0.0,1121554,4,-0.02761918105753358,-1,ANOMALY
www-b4.proxy.aol.com,1995-07-15 22:00:00+00:00,2,2,367637.5,735275,0.0,0,0,2,0.0,1.0,1.0,367637.5,0.0,717587,1,-0.027617184502134462,-1,ANOMALY
slsyd3p60.ozemail.com.au,1995-07-04 07:00:00+00:00,21,18,4078.1428571428573,85641,0.14285714285714285,3,0,18,0.0,1.0,0.8571428571428571,4078.1428571428573,0.16666666666666666,25218,0,-0.027605342764684848,-1,ANOMALY
user37.lightside.com,1995-07-07 17:00:00+00:00,23,22,3643.391304347826,83798,0.13043478260869565,3,0,20,0.0,1.0,0.9565217391304348,3643.391304347826,0.15,25218,0,-0.027596476564121675,-1,ANOMALY
cybersurf11.worldlinx.com,1995-07-14 18:00:00+00:00,14,10,134939.7857142857,1889157,0.0,0,0,7,0.0,1.0,0.7142857142857143,134939.7857142857,0.0,846656,5,-0.027576436524057946,-1,ANOMALY
bldg200.100-13.hsis.mc.uci.edu,1995-07-21 06:00:00+00:00,34,31,16511.41176470588,561388,0.058823529411764705,2,0,32,0.0,1.0,0.9117647058823529,16511.41176470588,0.0625,283389,1,-0.02756673137384169,-1,ANOMALY
ad14-016.compuserve.com,1995-07-08 02:00:00+00:00,6,6,5006.833333333333,30041,0.3333333333333333,2,0,4,0.0,1.0,1.0,5006.833333333333,0.5,18114,0,-0.027551599884736322,-1,ANOMALY
152.11.249.48,1995-07-05 20:00:00+00:00,23,22,5063.391304347826,116458,0.13043478260869565,3,0,20,0.0,1.0,0.9565217391304348,5063.391304347826,0.15,26990,0,-0.02754941009223566,-1,ANOMALY
sucia.rocket.com,1995-07-28 16:00:00+00:00,34,17,48595.382352941175,1652243,0.0,0,0,28,0.0,1.0,0.5,48595.382352941175,0.0,215409,13,-0.02753577410321173,-1,ANOMALY
cheacd.che.uea.ac.uk,1995-07-21 14:00:00+00:00,36,33,58474.5,2105082,0.0,0,0,34,0.0,1.0,0.9166666666666666,58474.5,0.0,717587,6,-0.027505818294154438,-1,ANOMALY
ix-sj10-06.ix.netcom.com,1995-07-14 12:00:00+00:00,27,25,89972.74074074074,2429264,0.0,0,0,27,0.0,1.0,0.9259259259259259,89972.74074074074,0.0,239962,12,-0.02750456612230512,-1,ANOMALY
ppp0.enter.net,1995-07-27 18:00:00+00:00,47,27,21297.63829787234,1000989,0.02127659574468085,1,0,43,0.0,1.0,0.574468085106383,21297.63829787234,0.023255813953488372,212992,4,-0.027496405637594812,-1,ANOMALY
spiff.med.ohio-state.edu,1995-07-26 20:00:00+00:00,23,23,103986.13043478261,2391681,0.0,0,0,23,0.0,1.0,1.0,103986.13043478261,0.0,1121554,4,-0.02747661656995315,-1,ANOMALY
dinet241.spokpl.lib.wa.us,1995-07-26 21:00:00+00:00,6,5,85961.66666666667,515770,0.16666666666666666,1,0,5,0.0,1.0,0.8333333333333334,85961.66666666667,0.2,190269,3,-0.027453616488193333,-1,ANOMALY
130.99.73.100,1995-07-07 15:00:00+00:00,16,14,132751.4375,2124023,0.0,0,0,15,0.0,1.0,0.875,132751.4375,0.0,1121554,3,-0.027384382501948745,-1,ANOMALY
ad040.du.pipex.com,1995-07-03 01:00:00+00:00,8,7,7678.875,61431,0.25,2,0,6,0.0,1.0,0.875,7678.875,0.3333333333333333,40310,0,-0.027383699247611193,-1,ANOMALY
mark.unice.fr,1995-07-01 19:00:00+00:00,4,4,276139.5,1104558,0.0,0,0,4,0.0,1.0,1.0,276139.5,0.0,1030878,2,-0.027380748621695594,-1,ANOMALY
cse.unl.edu,1995-07-07 01:00:00+00:00,10,9,178274.0,1782740,0.0,0,0,5,0.0,1.0,0.9,178274.0,0.0,1121554,2,-0.027369888023788924,-1,ANOMALY
160.205.48.40,1995-07-11 04:00:00+00:00,32,32,64654.375,2068940,0.0,0,0,32,0.0,1.0,1.0,64654.375,0.0,297851,14,-0.027348964625732997,-1,ANOMALY
nmc1.msfc.nasa.gov,1995-07-14 14:00:00+00:00,29,27,64115.96551724138,1859363,0.0,0,0,29,0.0,1.0,0.9310344827586207,64115.96551724138,0.0,401595,16,-0.027306065656660494,-1,ANOMALY
www-d4.proxy.aol.com,1995-07-09 02:00:00+00:00,26,24,88455.19230769231,2299835,0.0,0,0,24,0.0,1.0,0.9230769230769231,88455.19230769231,0.0,294912,12,-0.027305562821542062,-1,ANOMALY
blv-pm1-ip27.halcyon.com,1995-07-15 04:00:00+00:00,43,41,6110.186046511628,262738,0.046511627906976744,2,0,41,0.0,1.0,0.9534883720930233,6110.186046511628,0.04878048780487805,32019,0,-0.0272868982592811,-1,ANOMALY
128.159.112.43,1995-07-19 13:00:00+00:00,35,21,47481.37142857143,1661848,0.0,0,0,12,0.0,1.0,0.6,47481.37142857143,0.0,936810,6,-0.027261333688132106,-1,ANOMALY
webgate1.mot.com,1995-07-19 09:00:00+00:00,2,2,369742.5,739485,0.0,0,0,2,0.0,1.0,1.0,369742.5,0.0,692912,1,-0.02720851021048809,-1,ANOMALY
advantis.vnet.ibm.com,1995-07-03 13:00:00+00:00,58,50,18980.344827586207,1100860,0.017241379310344827,1,0,57,0.0,1.0,0.8620689655172413,18980.344827586207,0.017543859649122806,235862,3,-0.02718480462531281,-1,ANOMALY
click.cis.umn.edu,1995-07-04 01:00:00+00:00,40,40,42653.9,1706156,0.0,0,0,36,0.0,1.0,1.0,42653.9,0.0,1081049,5,-0.027147633302675778,-1,ANOMALY
pm254-52.smartlink.net,1995-07-24 02:00:00+00:00,28,27,3777.285714285714,105764,0.10714285714285714,3,0,25,0.0,1.0,0.9642857142857143,3777.285714285714,0.12,25218,0,-0.027130923853294298,-1,ANOMALY
l_cae10.icaen.uiowa.edu,1995-07-07 19:00:00+00:00,18,17,124729.55555555556,2245132,0.0,0,0,15,0.0,1.0,0.9444444444444444,124729.55555555556,0.0,1030878,3,-0.027128131452284654,-1,ANOMALY
piweba1y.prodigy.com,1995-07-14 18:00:00+00:00,45,23,44279.97777777778,1992599,0.0,0,0,43,0.0,1.0,0.5111111111111111,44279.97777777778,0.0,488494,5,-0.027115120596928555,-1,ANOMALY
ecn1419339.gsfc.nasa.gov,1995-07-25 15:00:00+00:00,11,8,142564.63636363635,1568211,0.0,0,0,11,0.0,1.0,0.7272727272727273,142564.63636363635,0.0,717587,6,-0.027102427209809266,-1,ANOMALY
143.91.179.3,1995-07-03 15:00:00+00:00,25,23,92396.56,2309914,0.0,0,0,24,0.0,1.0,0.92,92396.56,0.0,1121554,3,-0.027099050760916676,-1,ANOMALY
205.160.190.12,1995-07-27 18:00:00+00:00,7,6,10179.142857142857,71254,0.2857142857142857,2,0,5,0.0,1.0,0.8571428571428571,10179.142857142857,0.4,49705,0,-0.027079590153451738,-1,ANOMALY
ix-nyc13-20.ix.netcom.com,1995-07-10 01:00:00+00:00,6,6,3311.1666666666665,19867,0.3333333333333333,2,0,4,0.0,1.0,1.0,3311.1666666666665,0.5,9867,0,-0.026975750002886767,-1,ANOMALY
ix-chi4-14.ix.netcom.com,1995-07-21 21:00:00+00:00,1,1,442368.0,442368,0.0,0,0,1,0.0,1.0,1.0,442368.0,0.0,442368,1,-0.026954154859654578,-1,ANOMALY
ix-phx3-30.ix.netcom.com,1995-07-04 03:00:00+00:00,1,1,442368.0,442368,0.0,0,0,1,0.0,1.0,1.0,442368.0,0.0,442368,1,-0.026954154859654578,-1,ANOMALY
faith.waikato.ac.nz,1995-07-26 00:00:00+00:00,1,1,439760.0,439760,0.0,0,0,1,0.0,1.0,1.0,439760.0,0.0,439760,1,-0.026954154859654578,-1,ANOMALY
news.ti.com,1995-07-25 13:00:00+00:00,1,1,439760.0,439760,0.0,0,0,1,0.0,1.0,1.0,439760.0,0.0,439760,1,-0.026954154859654578,-1,ANOMALY
ppp2_072.bekkoame.or.jp,1995-07-01 13:00:00+00:00,1,1,442368.0,442368,0.0,0,0,1,0.0,1.0,1.0,442368.0,0.0,442368,1,-0.026954154859654578,-1,ANOMALY
fozzy.dircon.co.uk,1995-07-10 15:00:00+00:00,1,1,442368.0,442368,0.0,0,0,1,0.0,1.0,1.0,442368.0,0.0,442368,1,-0.026954154859654578,-1,ANOMALY
remote18.compusmart.ab.ca,1995-07-13 18:00:00+00:00,1,1,442368.0,442368,0.0,0,0,1,0.0,1.0,1.0,442368.0,0.0,442368,1,-0.026954154859654578,-1,ANOMALY
ip209.tokyo.jp.interramp.com,1995-07-21 02:00:00+00:00,1,1,439760.0,439760,0.0,0,0,1,0.0,1.0,1.0,439760.0,0.0,439760,1,-0.026954154859654578,-1,ANOMALY
ees2cr.engr.ccny.cuny.edu,1995-07-06 18:00:00+00:00,1,1,439760.0,439760,0.0,0,0,1,0.0,1.0,1.0,439760.0,0.0,439760,1,-0.026954154859654578,-1,ANOMALY
157.253.133.168,1995-07-05 14:00:00+00:00,1,1,439760.0,439760,0.0,0,0,1,0.0,1.0,1.0,439760.0,0.0,439760,1,-0.026954154859654578,-1,ANOMALY
ztivax.zfe.siemens.de,1995-07-25 12:00:00+00:00,36,33,61560.944444444445,2216194,0.0,0,0,36,0.0,1.0,0.9166666666666666,61560.944444444445,0.0,198390,14,-0.02694411840039057,-1,ANOMALY
devnull.mpd.tandem.com,1995-07-03 00:00:00+00:00,44,44,36973.09090909091,1626816,0.0,0,0,39,0.0,1.0,1.0,36973.09090909091,0.0,115599,16,-0.02692733891360355,-1,ANOMALY
www-b4.proxy.aol.com,1995-07-13 22:00:00+00:00,5,5,260787.4,1303937,0.0,0,0,4,0.0,1.0,1.0,260787.4,0.0,1269716,1,-0.026925827141580205,-1,ANOMALY
dal09.onramp.net,1995-07-11 23:00:00+00:00,8,8,199896.75,1599174,0.0,0,0,8,0.0,1.0,1.0,199896.75,0.0,548864,7,-0.02690446746263775,-1,ANOMALY
ppp175.iadfw.net,1995-07-02 03:00:00+00:00,73,52,13049.986301369863,952649,0.0,0,0,53,0.0,1.0,0.7123287671232876,13049.986301369863,0.0,402466,3,-0.026900659753546274,-1,ANOMALY
dialup-012.lit.intellinet.com,1995-07-28 02:00:00+00:00,6,6,6823.166666666667,40939,0.3333333333333333,2,0,4,0.0,1.0,1.0,6823.166666666667,0.5,25218,0,-0.026878082190854746,-1,ANOMALY
ix-stm1-12.ix.netcom.com,1995-07-02 17:00:00+00:00,22,22,3432.409090909091,75513,0.13636363636363635,3,0,18,0.0,1.0,1.0,3432.409090909091,0.16666666666666666,25218,0,-0.026855767665261765,-1,ANOMALY
jrdcompaq.vnet.net,1995-07-17 08:00:00+00:00,2,2,359877.0,719754,0.0,0,0,2,0.0,1.0,1.0,359877.0,0.0,717587,1,-0.02684689303329102,-1,ANOMALY
156.98.170.252,1995-07-20 15:00:00+00:00,25,22,26662.56,666564,0.08,2,0,22,0.0,1.0,0.88,26662.56,0.09090909090909091,280014,4,-0.02683087820587704,-1,ANOMALY
estpsc54.estec.esa.nl,1995-07-13 11:00:00+00:00,19,18,116077.63157894737,2205475,0.0,0,0,19,0.0,1.0,0.9473684210526315,116077.63157894737,0.0,936810,5,-0.026801940657513734,-1,ANOMALY
www-c4.proxy.aol.com,1995-07-27 20:00:00+00:00,7,7,94784.14285714286,663489,0.14285714285714285,1,0,6,0.0,1.0,1.0,94784.14285714286,0.16666666666666666,543680,1,-0.026791984292180437,-1,ANOMALY
algol.ksc.nasa.gov,1995-07-10 18:00:00+00:00,42,22,5429.833333333333,228053,0.047619047619047616,2,0,37,0.0,1.0,0.5238095238095238,5429.833333333333,0.05405405405405406,52516,1,-0.02674280787449901,-1,ANOMALY
ad01-021.compuserve.com,1995-07-13 04:00:00+00:00,37,23,43691.08108108108,1616570,0.0,0,0,24,0.0,1.0,0.6216216216216216,43691.08108108108,0.0,1121554,5,-0.026736937520511872,-1,ANOMALY
inetg1.arco.com,1995-07-07 23:00:00+00:00,28,27,4931.142857142857,138072,0.10714285714285714,3,0,25,0.0,1.0,0.9642857142857143,4931.142857142857,0.12,16184,0,-0.026714888842698237,-1,ANOMALY
piweba2y.prodigy.com,1995-07-02 04:00:00+00:00,23,18,28440.956521739132,654142,0.08695652173913043,2,0,21,0.0,1.0,0.782608695652174,28440.956521739132,0.09523809523809523,305722,2,-0.02669749136575239,-1,ANOMALY
ix-tam4-23.ix.netcom.com,1995-07-19 23:00:00+00:00,3,2,271006.6666666667,813020,0.0,0,0,3,0.0,1.0,0.6666666666666666,271006.6666666667,0.0,608220,2,-0.02663996217176945,-1,ANOMALY
198.133.29.18,1995-07-11 10:00:00+00:00,56,26,13726.92857142857,768708,0.017857142857142856,1,0,53,0.0,1.0,0.4642857142857143,13726.92857142857,0.018867924528301886,235862,3,-0.026624300396079992,-1,ANOMALY
balti.cee.hw.ac.uk,1995-07-21 12:00:00+00:00,44,4,39170.86363636364,1723518,0.0,0,0,44,0.0,1.0,0.09090909090909091,39170.86363636364,0.0,65576,3,-0.026621405405424348,-1,ANOMALY
vphil.chinalake.navy.mil,1995-07-25 23:00:00+00:00,4,4,321340.25,1285361,0.0,0,0,4,0.0,1.0,1.0,321340.25,0.0,692912,2,-0.026617409055407548,-1,ANOMALY
castles04.castles.com,1995-07-14 01:00:00+00:00,19,19,121353.68421052632,2305720,0.0,0,0,19,0.0,1.0,1.0,121353.68421052632,0.0,1065779,4,-0.026603868056320867,-1,ANOMALY
vendovi.ug.eds.com,1995-07-14 18:00:00+00:00,6,6,250449.16666666666,1502695,0.0,0,0,5,0.0,1.0,1.0,250449.16666666666,0.0,1013716,3,-0.02659003259421655,-1,ANOMALY
archimedes.inoc.sj.nec.com,1995-07-07 01:00:00+00:00,3,3,317837.3333333333,953512,0.0,0,0,3,0.0,1.0,1.0,317837.3333333333,0.0,946425,1,-0.026586624028696715,-1,ANOMALY
204.19.238.205,1995-07-04 16:00:00+00:00,3,3,317833.0,953499,0.0,0,0,3,0.0,1.0,1.0,317833.0,0.0,946425,1,-0.026586624028696715,-1,ANOMALY
arctic.nad.northrop.com,1995-07-07 19:00:00+00:00,3,3,317882.6666666667,953648,0.0,0,0,3,0.0,1.0,1.0,317882.6666666667,0.0,946425,1,-0.026586624028696715,-1,ANOMALY
balrog.aecom.yu.edu,1995-07-20 01:00:00+00:00,76,70,14238.644736842105,1082137,0.0,0,0,74,0.0,1.0,0.9210526315789473,14238.644736842105,0.0,172498,6,-0.02657042481871974,-1,ANOMALY
163.205.11.31,1995-07-27 16:00:00+00:00,22,10,70657.72727272728,1554470,0.0,0,0,22,0.0,1.0,0.45454545454545453,70657.72727272728,0.0,1121554,2,-0.026566253922533867,-1,ANOMALY
igate.ska.com,1995-07-11 14:00:00+00:00,5,5,263837.8,1319189,0.0,0,0,5,0.0,1.0,1.0,263837.8,0.0,1121554,2,-0.026563051487078382,-1,ANOMALY
clements.jsc.nasa.gov,1995-07-12 18:00:00+00:00,5,5,264073.6,1320368,0.0,0,0,5,0.0,1.0,1.0,264073.6,0.0,1121554,2,-0.026563051487078382,-1,ANOMALY
ix-sac1-19.ix.netcom.com,1995-07-01 19:00:00+00:00,1,1,425984.0,425984,0.0,0,0,1,0.0,1.0,1.0,425984.0,0.0,425984,1,-0.026548273358941943,-1,ANOMALY
oskgate0.mei.co.jp,1995-07-07 08:00:00+00:00,1,1,425984.0,425984,0.0,0,0,1,0.0,1.0,1.0,425984.0,0.0,425984,1,-0.026548273358941943,-1,ANOMALY
ppp32.francenet.fr,1995-07-01 13:00:00+00:00,1,1,425984.0,425984,0.0,0,0,1,0.0,1.0,1.0,425984.0,0.0,425984,1,-0.026548273358941943,-1,ANOMALY
ip67.hk.linkage.net,1995-07-16 07:00:00+00:00,1,1,425984.0,425984,0.0,0,0,1,0.0,1.0,1.0,425984.0,0.0,425984,1,-0.026548273358941943,-1,ANOMALY
condor.dgsca.unam.mx,1995-07-07 19:00:00+00:00,1,1,425984.0,425984,0.0,0,0,1,0.0,1.0,1.0,425984.0,0.0,425984,1,-0.026548273358941943,-1,ANOMALY
199.75.224.137,1995-07-01 17:00:00+00:00,27,27,67712.88888888889,1828248,0.0,0,0,27,0.0,1.0,1.0,67712.88888888889,0.0,298302,19,-0.026532732085709165,-1,ANOMALY
www-c2.proxy.aol.com,1995-07-22 11:00:00+00:00,4,4,275410.0,1101640,0.0,0,0,4,0.0,1.0,1.0,275410.0,0.0,1082916,1,-0.026506458932025745,-1,ANOMALY
asd04-00.dial.xs4all.nl,1995-07-14 17:00:00+00:00,7,5,193663.14285714287,1355642,0.0,0,0,7,0.0,1.0,0.7142857142857143,193663.14285714287,0.0,936810,3,-0.026478094470676505,-1,ANOMALY
eci07w.kuec.kyoto-u.ac.jp,1995-07-12 06:00:00+00:00,37,28,52542.13513513513,1944059,0.0,0,0,35,0.0,1.0,0.7567567567567568,52542.13513513513,0.0,1013716,4,-0.026421298016249595,-1,ANOMALY
www-b4.proxy.aol.com,1995-07-10 02:00:00+00:00,32,31,59545.46875,1905455,0.0,0,0,21,0.0,1.0,0.96875,59545.46875,0.0,1449953,3,-0.02642041691173469,-1,ANOMALY
pig.cen.com,1995-07-05 23:00:00+00:00,20,20,116743.3,2334866,0.0,0,0,12,0.0,1.0,1.0,116743.3,0.0,1081049,3,-0.026399598146197745,-1,ANOMALY
art.mindspring.com,1995-07-24 21:00:00+00:00,31,31,72416.35483870968,2244907,0.0,0,0,30,0.0,1.0,1.0,72416.35483870968,0.0,952257,5,-0.026384962893736708,-1,ANOMALY
greg.oanet.com,1995-07-23 05:00:00+00:00,70,66,16852.185714285715,1179653,0.0,0,0,70,0.0,1.0,0.9428571428571428,16852.185714285715,0.0,199746,7,-0.026352319673508484,-1,ANOMALY
slip29.nb1.usu.edu,1995-07-04 18:00:00+00:00,2,2,362211.5,724423,0.0,0,0,2,0.0,1.0,1.0,362211.5,0.0,593699,2,-0.0263498362920368,-1,ANOMALY
plato.helios.nd.edu,1995-07-10 23:00:00+00:00,27,26,6453.037037037037,174232,0.1111111111111111,3,0,24,0.0,1.0,0.9629629629629629,6453.037037037037,0.125,18528,0,-0.026348182007369658,-1,ANOMALY
emp14.empnet.com,1995-07-08 16:00:00+00:00,8,7,7528.0,60224,0.25,2,0,6,0.0,1.0,0.875,7528.0,0.3333333333333333,18149,0,-0.026339915815843273,-1,ANOMALY
134.153.50.9,1995-07-13 15:00:00+00:00,57,51,22155.912280701756,1262887,0.0,0,0,57,0.0,1.0,0.8947368421052632,22155.912280701756,0.0,122880,10,-0.026332501107561246,-1,ANOMALY
dyn-137.direct.ca,1995-07-03 16:00:00+00:00,3,2,6578.0,19734,0.3333333333333333,1,0,2,0.0,1.0,0.6666666666666666,6578.0,0.5,9867,0,-0.026330153730437567,-1,ANOMALY
ad03-022.compuserve.com,1995-07-08 09:00:00+00:00,3,2,6578.0,19734,0.3333333333333333,1,0,2,0.0,1.0,0.6666666666666666,6578.0,0.5,9867,0,-0.026330153730437567,-1,ANOMALY
128.158.55.219,1995-07-14 13:00:00+00:00,31,28,49121.41935483871,1522764,0.03225806451612903,1,0,30,0.0,1.0,0.9032258064516129,49121.41935483871,0.03333333333333333,402466,5,-0.02632296828830938,-1,ANOMALY
n1043374.ksc.nasa.gov,1995-07-14 16:00:00+00:00,24,24,98645.79166666667,2367499,0.0,0,0,20,0.0,1.0,1.0,98645.79166666667,0.0,692912,8,-0.026318998298170748,-1,ANOMALY
ts1-and-15.iquest.net,1995-07-01 22:00:00+00:00,27,19,35438.0,956826,0.037037037037037035,1,0,26,0.0,1.0,0.7037037037037037,35438.0,0.038461538461538464,175621,8,-0.026277682506725575,-1,ANOMALY
tty10j.mdn.com,1995-07-04 05:00:00+00:00,28,17,21469.964285714286,601159,0.07142857142857142,2,0,26,0.0,1.0,0.6071428571428571,21469.964285714286,0.07692307692307693,162605,3,-0.02625067517632307,-1,ANOMALY
disarray.demon.co.uk,1995-07-06 09:00:00+00:00,45,26,31950.51111111111,1437773,0.0,0,0,24,0.0,1.0,0.5777777777777777,31950.51111111111,0.0,1081049,2,-0.026243924270327068,-1,ANOMALY
umber.dsto.defence.gov.au,1995-07-26 03:00:00+00:00,8,6,69463.625,555709,0.125,1,0,7,0.0,1.0,0.75,69463.625,0.14285714285714285,119561,5,-0.02623619633568297,-1,ANOMALY
piweba4y.prodigy.com,1995-07-23 04:00:00+00:00,30,18,58958.066666666666,1768742,0.0,0,0,29,0.0,1.0,0.6,58958.066666666666,0.0,936810,6,-0.026194443326241212,-1,ANOMALY
csc111-alt2.us.dg.com,1995-07-20 17:00:00+00:00,29,27,77737.6551724138,2254392,0.0,0,0,29,0.0,1.0,0.9310344827586207,77737.6551724138,0.0,1121554,3,-0.026192204155572663,-1,ANOMALY
ppp2-08.inre.asu.edu,1995-07-05 05:00:00+00:00,3,3,315507.0,946521,0.0,0,0,1,0.0,1.0,1.0,315507.0,0.0,946425,1,-0.02618099111021155,-1,ANOMALY
is804.tech.chiba-u.ac.jp,1995-07-05 09:00:00+00:00,3,3,315475.0,946425,0.0,0,0,1,0.0,1.0,1.0,315475.0,0.0,946425,1,-0.02618099111021155,-1,ANOMALY
159.142.92.108,1995-07-05 17:00:00+00:00,3,3,315475.0,946425,0.0,0,0,1,0.0,1.0,1.0,315475.0,0.0,946425,1,-0.02618099111021155,-1,ANOMALY
dialup-3-170.gw.umn.edu,1995-07-10 10:00:00+00:00,3,3,315475.0,946425,0.0,0,0,1,0.0,1.0,1.0,315475.0,0.0,946425,1,-0.02618099111021155,-1,ANOMALY
titania.wintermute.co.uk,1995-07-01 15:00:00+00:00,3,3,315475.0,946425,0.0,0,0,2,0.0,1.0,1.0,315475.0,0.0,946425,1,-0.02618099111021155,-1,ANOMALY
155.64.181.131,1995-07-18 17:00:00+00:00,3,3,315475.0,946425,0.0,0,0,1,0.0,1.0,1.0,315475.0,0.0,946425,1,-0.02618099111021155,-1,ANOMALY
129.219.2.76,1995-07-10 18:00:00+00:00,28,23,23318.64285714286,652922,0.07142857142857142,2,0,23,0.0,1.0,0.8214285714285714,23318.64285714286,0.08695652173913043,297851,3,-0.026178251405814645,-1,ANOMALY
sd2.ci.scottsdale.az.us,1995-07-02 03:00:00+00:00,20,16,96056.25,1921125,0.0,0,0,19,0.0,1.0,0.8,96056.25,0.0,1121554,6,-0.026169599595398996,-1,ANOMALY
haarer.zo.utexas.edu,1995-07-18 19:00:00+00:00,46,43,33697.13043478261,1550068,0.0,0,0,46,0.0,1.0,0.9347826086956522,33697.13043478261,0.0,172537,15,-0.026125539201851233,-1,ANOMALY
gw2.att.com,1995-07-25 15:00:00+00:00,11,6,5806.090909090909,63867,0.18181818181818182,2,0,9,0.0,1.0,0.5454545454545454,5806.090909090909,0.2222222222222222,21521,0,-0.02611819442097807,-1,ANOMALY
disarray.demon.co.uk,1995-07-06 21:00:00+00:00,40,29,42431.85,1697274,0.0,0,0,24,0.0,1.0,0.725,42431.85,0.0,1121554,4,-0.026104317453005232,-1,ANOMALY
128.158.55.70,1995-07-20 19:00:00+00:00,12,11,304.0,3648,0.16666666666666666,2,0,5,0.0,1.0,0.9166666666666666,304.0,0.4,1323,0,-0.02610025903228419,-1,ANOMALY
s4109.netins.net,1995-07-17 15:00:00+00:00,8,8,7969.625,63757,0.25,2,0,4,0.0,1.0,1.0,7969.625,0.5,46573,0,-0.02608782554065925,-1,ANOMALY
hercules.sjsu.edu,1995-07-02 10:00:00+00:00,8,8,219084.125,1752673,0.0,0,0,8,0.0,1.0,1.0,219084.125,0.0,1121554,2,-0.026082453049309895,-1,ANOMALY
bairdsun1.gatech.edu,1995-07-06 18:00:00+00:00,47,41,36979.89361702128,1738055,0.0,0,0,46,0.0,1.0,0.8723404255319149,36979.89361702128,0.0,173980,14,-0.026074702964652863,-1,ANOMALY
ntigate.nt.com,1995-07-03 16:00:00+00:00,38,31,46244.21052631579,1757280,0.0,0,0,37,0.0,1.0,0.8157894736842105,46244.21052631579,0.0,569688,10,-0.02606624140726832,-1,ANOMALY
magi02p55.magi.com,1995-07-05 04:00:00+00:00,34,32,32057.147058823528,1089943,0.029411764705882353,1,0,33,0.0,1.0,0.9411764705882353,32057.147058823528,0.030303030303030304,200053,8,-0.026043727030891417,-1,ANOMALY
sable.cs.uml.edu,1995-07-24 05:00:00+00:00,27,27,96485.70370370371,2605114,0.0,0,0,27,0.0,1.0,1.0,96485.70370370371,0.0,946425,4,-0.026041232118274915,-1,ANOMALY
cobain.arcs.bcit.bc.ca,1995-07-20 00:00:00+00:00,71,59,18123.49295774648,1286768,0.0,0,0,71,0.0,1.0,0.8309859154929577,18123.49295774648,0.0,257194,5,-0.02604107425019586,-1,ANOMALY
www-d3.proxy.aol.com,1995-07-18 17:00:00+00:00,2,2,361363.5,722727,0.0,0,0,2,0.0,1.0,1.0,361363.5,0.0,705039,1,-0.026030752844435123,-1,ANOMALY
huskerdu.rutgers.edu,1995-07-16 03:00:00+00:00,40,38,49211.625,1968465,0.0,0,0,40,0.0,1.0,0.95,49211.625,0.0,204859,14,-0.026015068061914337,-1,ANOMALY
pm151.smartlink.net,1995-07-20 04:00:00+00:00,2,1,256955.5,513911,0.0,0,0,1,0.0,1.0,0.5,256955.5,0.0,513911,1,-0.026011191220077334,-1,ANOMALY
130.103.48.217,1995-07-04 03:00:00+00:00,24,24,76660.0,1839840,0.0,0,0,24,0.0,1.0,1.0,76660.0,0.0,298302,19,-0.025979246006264,-1,ANOMALY
bombasto.informatik.rwth-aachen.de,1995-07-06 22:00:00+00:00,1,1,434176.0,434176,0.0,0,0,1,0.0,1.0,1.0,434176.0,0.0,434176,1,-0.02593996577670088,-1,ANOMALY
www-a1.proxy.aol.com,1995-07-06 01:00:00+00:00,8,8,231468.0,1851744,0.0,0,0,8,0.0,1.0,1.0,231468.0,0.0,946425,2,-0.0259279371511143,-1,ANOMALY
192.246.81.21,1995-07-18 20:00:00+00:00,3,2,1836.0,5508,0.3333333333333333,1,0,2,0.0,1.0,0.6666666666666666,1836.0,0.5,2754,0,-0.02587774715231239,-1,ANOMALY
193.42.224.51,1995-07-03 07:00:00+00:00,6,6,264593.0,1587558,0.0,0,0,6,0.0,1.0,1.0,264593.0,0.0,887988,3,-0.02585317258099251,-1,ANOMALY
www-a1.proxy.aol.com,1995-07-03 15:00:00+00:00,2,2,34.0,68,0.5,1,0,0,0.0,1.0,1.0,34.0,1.0,68,0,-0.025848306407515342,-1,ANOMALY
ppp3.tcs.tulane.edu,1995-07-25 01:00:00+00:00,6,6,6636.166666666667,39817,0.3333333333333333,2,0,4,0.0,1.0,1.0,6636.166666666667,0.5,23416,0,-0.025843064819414563,-1,ANOMALY
ppp-66-149.dialup.winternet.com,1995-07-16 17:00:00+00:00,6,6,6469.5,38817,0.3333333333333333,2,0,4,0.0,1.0,1.0,6469.5,0.5,18114,0,-0.025843064819414563,-1,ANOMALY
161.134.124.22,1995-07-05 20:00:00+00:00,6,6,6469.5,38817,0.3333333333333333,2,0,4,0.0,1.0,1.0,6469.5,0.5,18114,0,-0.025843064819414563,-1,ANOMALY
